date;heure;GEN;LOGNES;AUT;PA15L;CERGY;NOGENT;A1;RN2;DEF;RUR-NO;PA18;OPERA;RAMBO;BOB;PA04C;RUR_S;RN6;HAUS;VITRY;RD934;BASCH;ELYS;BP_EST;TREMB
18/02/2017;9;21;20;31;22;13;28;39;60;56;18;59;43;10;31;37;9;26;39;29;34;47;52;45;18
18/02/2017;10;22;25;44;27;20;36;60;57;58;18;65;42;16;44;40;8;36;54;24;47;55;52;49;18
18/02/2017;11;35;31;50;31;22;39;71;68;61;15;53;44;15;45;48;12;47;53;34;44;57;51;68;28
18/02/2017;12;54;33;48;25;30;37;71;63;57;18;41;47;10;33;43;13;45;48;27;35;47;44;48;33
18/02/2017;13;36;23;43;23;37;34;53;46;38;17;39;38;8;21;37;10;28;45;19;22;38;40;46;29
18/02/2017;14;29;12;46;26;43;26;51;47;23;21;33;37;5;27;34;9;22;37;24;33;46;45;37;26
18/02/2017;15;26;16;34;26;38;23;42;31;24;27;27;37;9;12;27;7;20;35;14;34;35;34;43;21
18/02/2017;16;21;16;33;15;27;17;48;36;26;29;21;27;8;14;21;7;22;35;12;47;30;41;54;19
18/02/2017;17;23;18;25;15;27;15;46;47;23;41;22;30;13;12;18;5;30;35;12;28;35;44;59;22
18/02/2017;18;26;21;36;20;31;19;46;45;25;37;26;22;11;20;23;6;47;44;21;27;37;39;57;27
18/02/2017;19;30;24;27;22;39;33;46;56;28;42;30;30;17;26;31;6;37;44;26;19;41;41;68;50
18/02/2017;20;36;27;27;30;32;29;55;54;27;41;32;48;22;32;32;11;44;45;28;17;53;45;61;58
18/02/2017;21;41;34;47;36;40;33;66;61;27;44;32;41;24;34;37;18;38;51;39;24;51;41;62;61
18/02/2017;22;56;39;65;43;45;43;77;66;33;37;45;49;34;46;36;19;37;37;55;18;61;60;56;72
18/02/2017;23;53;43;74;41;45;47;66;61;47;39;56;53;48;56;38;18;33;50;50;19;59;60;n/d;58
18/02/2017;24;52;47;82;45;42;46;64;79;48;32;55;58;33;72;45;16;28;47;61;22;58;59;n/d;42
19/02/2017;1;49;47;64;37;38;46;64;74;51;29;61;47;38;70;39;16;25;48;54;23;62;46;n/d;34
19/02/2017;2;50;42;63;38;28;43;38;55;56;30;60;43;37;50;34;20;21;54;47;27;60;73;n/d;27
19/02/2017;3;49;33;67;30;26;52;46;42;51;29;53;57;34;36;47;16;18;66;52;25;51;53;n/d;24
19/02/2017;4;45;27;60;34;24;56;38;40;48;25;42;60;29;38;53;18;21;50;45;26;46;46;n/d;20
19/02/2017;5;34;25;54;31;21;42;33;40;43;18;47;47;26;33;44;17;21;43;45;26;52;51;n/d;21
19/02/2017;6;38;27;56;32;20;35;35;43;36;18;49;41;27;34;47;16;16;47;60;29;50;40;n/d;20
19/02/2017;7;38;23;36;43;22;32;50;33;31;18;41;45;27;25;44;15;23;49;52;29;45;53;n/d;22
19/02/2017;8;28;26;41;39;19;37;44;44;34;14;47;51;19;26;42;16;27;52;41;28;46;50;n/d;23
19/02/2017;9;28;32;55;43;19;45;61;41;38;20;53;56;20;43;47;14;31;57;52;34;60;58;n/d;27
19/02/2017;10;38;33;45;41;21;48;91;72;42;26;66;57;19;60;62;11;26;59;47;39;58;53;n/d;33
19/02/2017;11;52;43;51;25;25;57;85;80;43;22;58;48;19;62;55;12;30;38;40;43;47;41;n/d;53
19/02/2017;12;48;41;43;23;29;58;89;44;39;18;40;36;23;56;43;14;38;32;40;40;32;31;n/d;64
19/02/2017;13;34;43;35;18;22;55;64;36;33;17;29;36;22;44;50;12;35;29;34;34;27;37;n/d;66
19/02/2017;14;26;42;36;24;20;43;60;44;27;17;26;43;17;37;45;15;31;32;22;33;31;30;n/d;58
19/02/2017;15;24;35;37;21;24;34;41;31;24;23;25;37;12;21;27;9;25;33;17;38;35;38;n/d;40
19/02/2017;16;25;29;36;23;28;28;65;34;26;21;28;27;16;n/d;29;11;29;35;23;40;33;39;n/d;29
19/02/2017;17;22;28;41;24;23;26;60;27;24;20;25;23;18;n/d;26;11;50;32;19;50;30;38;n/d;30
19/02/2017;18;24;23;53;21;24;23;75;32;22;21;22;25;21;22;26;12;47;35;24;53;38;41;n/d;30
19/02/2017;19;27;24;56;29;29;24;65;39;25;20;26;30;18;22;27;15;102;41;23;67;38;36;n/d;29
19/02/2017;20;29;34;60;30;33;27;77;36;29;23;29;35;22;23;27;24;67;43;30;57;37;43;n/d;31
19/02/2017;21;32;43;51;31;28;29;73;36;27;21;29;30;24;25;29;22;61;36;31;49;39;37;n/d;35
19/02/2017;22;33;42;44;22;26;29;72;34;25;18;28;31;23;21;30;21;62;34;24;45;31;36;n/d;36
19/02/2017;23;27;39;53;22;19;28;62;27;24;18;26;32;24;17;25;24;56;31;19;56;31;31;n/d;32
19/02/2017;24;21;33;39;18;20;23;44;24;24;15;23;23;17;19;21;25;48;27;20;57;25;27;n/d;30
20/02/2017;1;18;30;26;15;19;21;39;21;18;15;20;19;19;15;18;22;29;19;16;42;21;25;n/d;24
20/02/2017;2;16;28;27;16;15;20;22;17;18;12;17;17;10;8;16;22;28;17;19;40;16;27;n/d;27
20/02/2017;3;15;23;25;11;18;17;27;15;15;16;14;16;18;10;15;20;28;15;18;34;15;31;n/d;20
20/02/2017;4;14;24;24;16;23;18;33;18;15;16;15;15;16;13;14;18;23;20;18;29;19;53;n/d;16
20/02/2017;5;16;24;33;18;22;20;39;16;18;20;18;18;16;18;16;15;33;21;19;29;28;21;n/d;20
20/02/2017;6;18;26;40;19;19;22;57;31;18;13;20;23;22;21;19;23;33;29;23;20;37;32;n/d;21
20/02/2017;7;18;27;50;27;15;28;47;31;22;16;22;32;26;49;23;25;37;35;27;22;47;35;n/d;24
20/02/2017;8;21;28;44;28;22;30;78;35;26;18;25;45;26;34;23;23;52;51;32;23;53;49;n/d;28
20/02/2017;9;23;32;39;31;19;33;56;34;30;20;29;54;22;51;35;26;48;40;36;25;39;45;n/d;33
20/02/2017;10;n/d;29;44;25;19;36;67;39;29;19;31;38;20;28;32;24;37;45;29;27;41;43;n/d;35
20/02/2017;11;n/d;28;70;21;20;31;79;38;26;18;27;49;14;27;31;15;42;45;26;30;38;48;n/d;33
20/02/2017;12;n/d;26;53;17;20;25;74;24;22;11;22;40;9;25;25;11;43;42;19;32;33;43;n/d;25
20/02/2017;13;n/d;21;49;15;14;20;n/d;31;16;10;19;29;6;26;21;9;34;43;22;37;31;41;n/d;22
20/02/2017;14;13;20;56;16;13;18;n/d;30;19;9;22;40;10;25;24;8;35;39;20;23;31;33;n/d;23
20/02/2017;15;14;23;50;14;15;21;n/d;33;22;9;19;37;9;20;22;10;34;39;16;14;25;36;n/d;23
20/02/2017;16;14;22;43;16;13;16;n/d;31;19;9;18;40;7;22;18;10;33;37;21;21;34;36;n/d;23
20/02/2017;17;12;20;39;12;11;18;44;24;17;12;15;34;5;14;19;8;28;31;20;25;24;29;n/d;24
20/02/2017;18;13;19;36;14;12;19;39;25;16;10;15;30;9;12;16;7;25;36;14;20;26;24;n/d;21
20/02/2017;19;14;19;35;13;13;18;32;20;14;9;13;31;9;13;18;n/d;20;24;13;16;21;18;n/d;19
20/02/2017;20;13;20;24;10;10;16;32;13;13;7;12;25;9;10;20;7;16;21;11;8;18;12;n/d;16
20/02/2017;21;12;17;26;9;10;15;33;13;12;8;12;24;10;7;18;9;16;25;10;13;17;10;n/d;15
20/02/2017;22;9;17;23;7;9;8;37;10;8;11;11;10;7;8;13;7;12;16;7;13;18;14;n/d;14
20/02/2017;23;9;16;20;8;9;8;35;9;10;7;9;14;3;9;10;8;10;27;14;16;17;16;n/d;10
20/02/2017;24;8;15;16;5;7;9;24;13;11;8;10;12;3;8;9;6;12;21;9;10;12;11;n/d;7
21/02/2017;1;8;12;14;5;6;10;18;12;13;8;8;15;4;5;10;6;10;13;6;13;12;20;n/d;7
21/02/2017;2;7;4;14;5;3;8;19;9;8;8;7;9;3;3;8;5;6;12;7;11;13;18;n/d;8
21/02/2017;3;6;12;9;5;3;6;15;7;8;5;5;8;4;6;7;7;5;10;7;10;10;17;n/d;9
21/02/2017;4;6;10;8;7;5;4;15;6;8;4;4;6;4;3;5;7;9;6;4;9;8;5;n/d;6
21/02/2017;5;6;6;18;6;5;3;30;5;5;6;5;5;2;3;3;3;10;9;6;9;11;9;n/d;5
21/02/2017;6;6;6;25;8;4;3;40;7;4;4;6;11;2;5;4;0;9;17;9;8;9;16;n/d;8
21/02/2017;7;4;6;31;8;3;3;53;11;9;1;6;12;2;3;5;1;15;24;7;12;17;20;n/d;6
21/02/2017;8;6;6;24;8;4;6;52;15;11;5;7;20;2;8;8;2;21;26;9;10;26;36;n/d;6
21/02/2017;9;6;7;30;12;7;5;57;11;18;3;10;29;2;7;10;2;24;28;7;11;28;n/d;n/d;8
21/02/2017;10;7;8;48;21;5;6;62;34;11;n/d;11;27;0;7;13;2;22;24;9;9;25;n/d;n/d;8
21/02/2017;11;8;10;51;14;6;9;67;19;16;4;12;16;5;7;14;4;30;32;11;20;22;n/d;n/d;10
21/02/2017;12;7;11;43;9;5;11;59;13;16;6;n/d;20;6;6;13;5;30;26;9;48;22;n/d;n/d;12
21/02/2017;13;9;14;43;18;6;9;73;17;12;4;13;22;7;8;14;2;17;n/d;11;40;19;n/d;n/d;11
21/02/2017;14;10;12;44;19;7;8;68;30;13;2;14;24;7;12;15;1;23;n/d;10;46;22;n/d;n/d;11
21/02/2017;15;10;13;42;18;6;7;61;23;13;0;12;21;6;9;15;2;27;n/d;9;32;26;n/d;n/d;12
21/02/2017;16;8;15;40;16;8;8;65;19;13;6;12;21;7;8;15;5;22;31;9;28;24;n/d;n/d;11
21/02/2017;17;9;11;32;16;9;8;50;20;13;5;11;19;4;10;15;7;26;24;11;38;21;n/d;n/d;11
21/02/2017;18;7;14;28;14;7;8;43;18;11;3;10;21;3;11;15;8;17;33;13;23;25;n/d;n/d;10
21/02/2017;19;8;11;36;14;7;10;42;14;10;3;9;27;11;6;14;9;22;26;11;17;21;n/d;n/d;11
21/02/2017;20;9;14;32;11;11;12;40;15;11;5;8;22;8;6;15;7;27;23;12;16;22;n/d;n/d;12
21/02/2017;21;8;13;25;8;10;8;32;14;8;3;9;15;3;7;16;6;19;22;10;17;14;n/d;n/d;10
21/02/2017;22;7;12;24;7;8;9;31;9;10;1;8;12;4;5;13;5;16;24;9;12;14;n/d;n/d;11
21/02/2017;23;7;11;24;5;7;5;20;10;10;4;7;11;7;3;8;5;12;12;7;8;10;n/d;n/d;8
21/02/2017;24;4;5;13;7;9;3;21;8;7;6;6;8;10;1;7;8;12;17;8;10;10;n/d;n/d;6
22/02/2017;1;4;9;12;9;8;5;16;7;6;4;7;11;11;1;8;7;14;16;8;15;10;n/d;n/d;6
22/02/2017;2;7;12;9;13;6;8;12;11;9;3;8;11;11;4;8;6;11;9;11;12;10;n/d;n/d;7
22/02/2017;3;8;9;10;12;9;9;12;11;12;7;10;8;8;9;7;8;10;11;9;10;9;n/d;n/d;10
22/02/2017;4;7;9;18;8;9;9;20;15;12;11;8;8;9;6;8;11;16;13;7;13;9;n/d;n/d;9
22/02/2017;5;8;10;34;16;9;9;38;14;9;8;8;9;9;9;8;11;20;15;9;19;17;n/d;n/d;9
22/02/2017;6;9;12;49;11;10;7;49;18;11;9;10;10;6;16;10;10;26;21;14;19;20;n/d;n/d;11
22/02/2017;7;11;14;44;16;14;9;69;16;13;7;11;17;10;14;12;9;28;30;13;29;28;n/d;n/d;11
22/02/2017;8;14;18;39;19;10;13;66;19;21;7;11;16;9;13;12;8;31;32;16;31;29;n/d;n/d;18
22/02/2017;9;13;18;37;16;11;14;51;n/d;23;11;11;20;12;12;15;7;34;26;18;33;29;n/d;n/d;17
22/02/2017;10;13;19;51;16;9;15;55;n/d;19;7;14;34;10;18;16;5;30;33;14;32;26;n/d;n/d;11
22/02/2017;11;13;15;38;14;10;14;45;n/d;20;6;16;32;10;10;18;5;30;27;17;27;25;32;n/d;13
22/02/2017;12;12;17;43;11;8;13;51;28;19;12;14;22;n/d;17;18;7;28;n/d;12;40;23;31;n/d;14
22/02/2017;13;12;15;58;15;16;14;53;21;18;8;14;26;n/d;21;n/d;8;30;n/d;18;36;26;37;n/d;13
22/02/2017;14;14;13;56;19;14;14;52;31;20;9;16;26;11;18;n/d;8;27;n/d;19;42;24;34;n/d;16
22/02/2017;15;15;14;46;17;11;12;54;32;24;10;17;24;11;23;n/d;7;23;n/d;13;44;21;34;n/d;21
22/02/2017;16;16;14;40;16;12;13;51;28;21;13;19;30;11;24;n/d;9;25;n/d;18;40;22;34;n/d;18
22/02/2017;17;15;16;37;17;15;11;52;19;17;15;17;20;12;17;n/d;9;28;n/d;17;43;20;32;n/d;15
22/02/2017;18;15;16;30;17;15;14;42;23;16;12;15;22;13;14;18;9;33;n/d;17;33;19;29;n/d;14
22/02/2017;19;14;18;29;13;20;15;43;23;16;12;16;26;10;16;20;10;23;n/d;18;36;28;28;n/d;15
22/02/2017;20;13;14;30;17;14;16;39;21;15;10;17;21;15;12;19;15;24;n/d;13;34;24;25;n/d;16
22/02/2017;21;14;14;29;14;14;14;49;18;14;10;15;25;11;9;19;9;21;n/d;19;20;22;24;n/d;14
22/02/2017;22;13;16;22;14;12;14;36;20;14;9;14;23;8;18;18;7;19;n/d;16;13;22;24;n/d;16
22/02/2017;23;12;15;21;13;10;13;30;15;12;10;13;24;11;14;17;7;18;n/d;15;11;17;18;n/d;15
22/02/2017;24;11;14;14;12;11;11;26;15;11;8;11;19;9;9;15;9;10;n/d;10;11;16;19;n/d;15
23/02/2017;1;8;11;10;8;9;11;20;11;9;5;9;13;8;5;13;7;11;n/d;10;8;12;12;n/d;11
23/02/2017;2;7;9;7;10;8;6;15;8;7;4;7;9;4;3;8;7;9;n/d;7;7;10;8;n/d;9
23/02/2017;3;4;9;5;7;7;5;11;13;7;3;6;7;3;5;7;4;9;n/d;5;9;7;15;n/d;8
23/02/2017;4;4;9;11;6;6;4;19;8;7;2;6;7;3;4;5;3;11;n/d;5;8;6;10;n/d;6
23/02/2017;5;4;7;16;9;4;7;25;10;6;2;5;8;1;4;6;3;12;n/d;9;12;16;10;n/d;4
23/02/2017;6;6;8;24;7;3;10;44;19;8;2;7;11;6;8;9;4;13;n/d;10;12;18;12;n/d;9
23/02/2017;7;5;9;24;6;6;9;40;20;10;4;8;14;7;14;9;9;22;n/d;10;17;19;19;n/d;9
23/02/2017;8;7;10;28;17;7;10;47;21;13;4;11;18;10;n/d;12;8;18;n/d;15;19;27;26;n/d;10
23/02/2017;9;11;10;39;15;6;12;42;28;18;5;13;20;7;n/d;16;5;23;n/d;15;25;25;29;n/d;13
23/02/2017;10;16;13;39;14;4;15;54;28;22;4;12;23;4;n/d;14;5;21;n/d;14;24;22;35;n/d;13
23/02/2017;11;15;14;41;19;5;16;59;25;28;11;10;20;5;n/d;13;3;25;n/d;21;24;20;28;n/d;16
23/02/2017;12;10;14;31;16;8;15;41;23;23;11;12;23;9;n/d;13;7;24;n/d;17;21;24;27;n/d;11
23/02/2017;13;13;15;28;14;7;13;46;24;22;9;12;24;8;n/d;15;8;22;n/d;16;15;23;24;n/d;10
23/02/2017;14;11;13;21;11;7;16;34;23;23;8;12;31;14;18;17;6;21;n/d;12;18;14;20;n/d;11
23/02/2017;15;9;12;27;14;21;13;33;14;14;17;10;17;13;15;13;3;11;n/d;8;12;16;12;n/d;9
23/02/2017;16;17;10;54;31;31;11;n/d;30;18;16;14;23;17;22;16;5;18;n/d;17;12;33;54;n/d;11
23/02/2017;17;52;14;43;41;26;15;56;34;26;20;22;39;18;20;23;7;30;n/d;26;21;33;39;n/d;19
23/02/2017;18;20;18;43;34;24;20;51;32;26;21;21;33;23;20;23;9;30;n/d;19;60;31;41;n/d;19
23/02/2017;19;20;20;36;24;20;18;47;30;26;16;20;26;20;19;23;14;43;n/d;28;52;25;30;n/d;18
23/02/2017;20;22;19;37;24;20;18;46;31;20;18;26;33;17;18;25;17;33;n/d;23;40;36;34;n/d;19
23/02/2017;21;20;19;38;21;20;17;44;28;18;16;25;28;19;18;22;16;29;n/d;20;30;27;33;n/d;17
23/02/2017;22;17;16;33;22;18;17;46;23;18;23;20;24;20;16;21;20;31;n/d;27;33;22;29;n/d;17
23/02/2017;23;19;16;30;23;18;19;39;20;16;16;18;22;18;18;20;14;38;n/d;16;20;28;32;n/d;16
23/02/2017;24;18;17;29;24;21;18;35;20;16;18;20;20;14;20;20;20;42;n/d;20;15;21;29;n/d;16
24/02/2017;1;16;17;25;20;15;17;34;26;16;21;19;21;15;16;18;14;27;n/d;24;19;21;21;n/d;14
24/02/2017;2;16;17;22;22;18;16;28;20;12;14;17;19;14;17;18;14;21;n/d;19;33;18;40;n/d;17
24/02/2017;3;14;15;24;21;16;17;32;21;14;11;15;21;16;7;17;11;16;n/d;17;19;20;31;n/d;15
24/02/2017;4;16;14;27;19;14;14;30;21;12;7;15;15;8;11;15;11;20;n/d;16;28;22;25;n/d;15
24/02/2017;5;15;13;35;19;10;12;51;19;12;8;14;16;12;13;13;12;22;n/d;14;35;21;33;n/d;14
24/02/2017;6;13;13;53;18;16;14;40;17;11;14;15;15;14;15;15;16;25;n/d;18;38;25;26;n/d;12
24/02/2017;7;14;12;40;17;16;10;46;21;12;12;13;18;14;17;15;11;29;n/d;16;50;29;35;n/d;13
24/02/2017;8;15;17;37;17;17;14;52;37;16;13;15;24;11;16;16;11;43;n/d;21;37;36;45;n/d;15
24/02/2017;9;18;18;44;20;13;15;71;40;21;9;19;41;13;21;22;19;26;n/d;24;21;38;n/d;n/d;19
24/02/2017;10;18;18;46;21;14;20;55;42;22;20;22;41;18;28;28;10;21;n/d;22;30;32;n/d;n/d;17
24/02/2017;11;19;20;38;23;18;18;41;22;20;13;18;32;16;20;25;14;23;n/d;17;54;28;n/d;n/d;17
24/02/2017;12;15;14;27;17;12;12;n/d;14;17;7;18;26;16;13;17;14;26;n/d;23;36;36;50;n/d;15
24/02/2017;13;15;13;39;11;8;6;66;25;14;5;15;25;14;n/d;17;14;38;n/d;10;36;24;41;n/d;8
24/02/2017;14;13;11;28;25;12;8;56;21;15;6;12;21;8;n/d;16;9;13;n/d;10;53;30;33;n/d;8
24/02/2017;15;18;11;33;15;15;9;38;18;15;9;15;23;9;n/d;15;n/d;13;n/d;8;34;25;n/d;n/d;13
24/02/2017;16;19;11;27;15;15;13;52;16;15;13;15;22;14;14;16;10;16;n/d;14;31;25;36;n/d;15
24/02/2017;17;14;12;26;13;15;13;35;21;14;13;17;23;16;11;15;10;15;24;12;40;26;31;n/d;20
24/02/2017;18;16;13;40;15;16;10;31;26;17;14;18;27;10;11;14;14;19;23;11;50;31;21;n/d;22
24/02/2017;19;18;16;47;22;22;12;42;31;16;19;18;28;16;15;16;12;21;24;20;52;32;44;n/d;17
24/02/2017;20;28;18;51;23;27;13;48;34;19;14;21;30;17;15;20;17;22;28;20;66;37;26;n/d;22
24/02/2017;21;30;32;55;28;37;19;48;42;23;13;25;28;35;19;22;17;88;26;24;67;34;28;n/d;25
24/02/2017;22;35;37;58;29;42;21;55;37;21;16;27;28;33;28;22;14;103;34;21;57;34;28;n/d;30
24/02/2017;23;47;37;63;28;43;21;46;59;24;14;26;28;24;36;22;16;64;23;31;44;42;33;n/d;34
24/02/2017;24;56;37;69;29;45;26;75;54;34;9;27;31;21;43;21;11;55;36;36;30;46;n/d;n/d;53
25/02/2017;1;63;42;59;30;38;37;87;63;32;13;26;27;22;49;29;17;34;41;41;34;42;39;n/d;64
25/02/2017;2;65;40;50;23;33;43;75;69;26;12;24;30;20;38;34;18;41;38;39;30;40;45;n/d;43
25/02/2017;3;58;45;55;24;41;44;78;69;22;13;25;29;24;37;28;16;39;31;34;30;44;33;n/d;33
25/02/2017;4;48;42;47;25;37;44;68;69;22;15;23;26;24;39;28;20;30;29;40;28;39;39;n/d;35
25/02/2017;5;42;45;49;20;40;41;74;55;19;20;22;23;22;32;28;18;30;28;39;23;39;40;n/d;32
25/02/2017;6;47;41;41;18;39;40;75;54;16;19;21;21;20;42;28;21;25;36;34;33;39;22;n/d;32
25/02/2017;7;50;35;39;18;30;33;83;53;15;17;25;32;21;32;39;21;32;41;34;29;46;34;n/d;35
25/02/2017;8;49;34;36;18;34;35;77;n/d;16;19;25;32;17;40;30;24;38;39;39;40;46;30;n/d;37
25/02/2017;9;24;28;36;22;23;36;76;59;17;15;27;28;16;48;28;21;51;37;27;49;39;38;n/d;33
25/02/2017;10;18;27;39;20;22;33;49;44;18;20;26;39;20;44;28;19;44;41;24;44;39;34;n/d;26
25/02/2017;11;17;23;35;21;19;31;42;40;17;14;24;33;12;40;26;15;32;31;23;57;32;23;n/d;27
25/02/2017;12;16;19;30;17;17;21;36;35;16;12;16;26;18;22;21;13;28;25;15;36;27;23;n/d;22
25/02/2017;13;12;16;20;14;14;17;30;31;15;17;13;25;17;12;23;10;24;22;8;28;29;26;n/d;19
25/02/2017;14;14;13;29;12;17;14;40;33;14;16;15;21;12;19;20;n/d;20;33;10;29;26;28;n/d;16
25/02/2017;15;13;12;25;16;15;13;33;26;17;11;14;19;17;13;25;12;22;29;13;36;23;28;n/d;14
25/02/2017;16;13;13;29;11;13;13;37;29;16;13;15;23;15;11;18;13;21;31;12;30;28;26;n/d;14
25/02/2017;17;13;12;25;15;15;13;33;29;14;16;14;27;12;19;17;11;24;32;13;41;25;29;n/d;13
25/02/2017;18;12;14;30;15;20;11;36;33;13;13;14;21;16;15;17;17;32;35;9;57;27;28;n/d;16
25/02/2017;19;12;19;38;18;23;20;28;31;12;20;14;22;21;18;17;18;31;27;21;43;25;32;n/d;18
25/02/2017;20;15;21;31;19;25;26;35;39;16;24;19;26;19;23;21;17;28;27;28;38;33;28;n/d;24
25/02/2017;21;17;23;33;14;25;33;37;36;17;20;20;26;17;18;25;14;20;28;30;20;37;30;n/d;29
25/02/2017;22;15;26;26;17;19;33;33;n/d;15;14;21;24;21;19;28;12;29;32;23;26;32;29;n/d;30
25/02/2017;23;15;26;27;16;18;29;36;28;13;16;19;26;13;19;24;15;27;27;25;23;32;30;n/d;24
25/02/2017;24;16;24;32;20;19;23;36;30;15;13;18;23;16;19;21;19;28;30;36;36;31;36;n/d;22
26/02/2017;1;13;24;27;16;19;24;33;30;14;16;16;25;13;22;22;18;20;30;18;31;34;31;n/d;24
26/02/2017;2;15;24;24;14;19;18;24;28;15;14;18;25;14;16;22;14;17;26;19;24;24;27;n/d;20
26/02/2017;3;16;21;18;15;17;18;26;21;15;20;17;20;15;17;19;12;16;28;17;18;19;26;n/d;18
26/02/2017;4;16;18;23;17;18;17;31;24;13;18;16;16;13;16;17;16;19;24;18;14;24;26;n/d;19
26/02/2017;5;17;17;19;19;16;14;30;25;15;15;16;19;19;17;18;13;17;22;15;16;22;25;n/d;18
26/02/2017;6;19;18;21;22;19;17;45;33;14;15;17;22;13;18;19;14;17;23;16;18;26;21;n/d;17
26/02/2017;7;18;20;23;25;21;17;32;36;16;21;19;25;21;16;18;16;21;27;17;18;29;28;n/d;20
26/02/2017;8;20;19;29;23;21;16;41;32;20;20;21;25;15;19;20;19;23;28;18;23;35;26;n/d;19
26/02/2017;9;20;20;32;26;22;19;38;45;17;20;24;31;19;25;25;18;29;33;28;21;38;30;n/d;20
26/02/2017;10;21;23;28;23;19;25;46;40;19;14;24;35;16;23;25;17;23;30;21;26;30;32;n/d;24
26/02/2017;11;19;22;25;18;13;23;40;41;16;9;20;29;11;20;22;14;33;24;19;29;26;26;n/d;23
26/02/2017;12;14;19;26;15;12;22;34;27;15;8;16;24;16;11;20;11;25;26;20;31;27;23;n/d;22
26/02/2017;13;9;20;23;13;8;19;33;32;13;7;15;17;12;17;21;10;26;19;20;24;26;25;n/d;17
26/02/2017;14;7;19;24;12;4;15;37;23;10;5;12;16;9;6;17;11;26;22;14;21;21;27;n/d;17
26/02/2017;15;8;14;21;7;5;13;34;19;8;4;10;21;8;9;16;7;25;18;8;25;20;22;n/d;14
26/02/2017;16;7;10;18;8;7;11;34;22;8;9;10;17;11;6;14;5;23;18;8;18;24;27;n/d;10
26/02/2017;17;7;10;23;11;6;10;33;25;7;7;9;25;12;8;14;5;18;26;10;22;24;34;n/d;9
26/02/2017;18;7;13;24;14;10;12;38;37;9;8;13;25;14;14;15;5;14;24;15;19;26;28;n/d;12
26/02/2017;19;11;15;29;9;11;14;33;31;11;6;14;31;11;14;17;5;17;28;11;20;33;26;n/d;15
26/02/2017;20;9;14;16;9;9;11;38;32;12;7;14;25;6;11;15;3;17;19;12;12;24;20;n/d;13
26/02/2017;21;10;11;14;6;6;12;23;18;10;3;11;21;7;10;13;4;11;20;8;10;20;19;n/d;14
26/02/2017;22;6;9;14;7;5;10;24;22;7;2;9;15;8;8;12;5;8;16;7;14;18;12;n/d;11
26/02/2017;23;3;9;16;7;5;9;20;22;6;7;6;14;9;8;10;3;13;16;8;10;10;17;n/d;9
26/02/2017;24;4;8;10;7;7;8;20;18;5;8;6;8;7;18;8;2;10;15;12;8;13;14;n/d;9
27/02/2017;1;5;7;8;8;10;8;12;10;9;5;5;8;8;11;12;2;8;10;7;8;11;12;n/d;7
27/02/2017;2;3;7;7;6;9;5;12;9;8;3;5;7;6;6;9;1;7;10;5;9;10;9;n/d;6
27/02/2017;3;3;5;6;3;5;3;10;8;6;1;5;6;5;2;4;0;5;12;4;6;9;6;n/d;3
27/02/2017;4;4;6;8;5;5;5;14;16;3;5;4;6;2;3;4;0;4;10;4;8;8;7;n/d;4
27/02/2017;5;4;7;18;7;5;6;33;19;3;4;4;6;3;6;6;2;10;9;9;10;10;14;n/d;5
27/02/2017;6;4;8;26;6;6;7;39;16;8;0;4;7;4;7;7;7;18;22;8;24;18;14;n/d;5
27/02/2017;7;6;9;22;10;7;7;32;28;8;3;7;13;8;11;9;6;16;17;13;29;29;23;n/d;7
27/02/2017;8;8;11;17;13;10;10;31;30;13;7;11;19;9;25;12;8;21;25;13;44;30;29;n/d;8
27/02/2017;9;10;12;21;15;10;13;40;35;16;11;13;27;9;25;15;7;23;29;12;43;36;33;n/d;13
27/02/2017;10;12;13;31;15;13;12;52;32;17;9;17;32;9;n/d;18;5;27;32;14;42;36;32;n/d;15
27/02/2017;11;14;14;43;19;15;15;47;39;18;6;24;36;11;n/d;20;5;22;43;17;72;40;57;n/d;17
27/02/2017;12;14;n/d;17;11;8;19;34;27;19;5;19;37;8;25;24;9;19;18;15;34;25;13;n/d;17
27/02/2017;13;11;n/d;18;10;6;14;26;19;12;8;14;20;5;16;14;7;11;20;8;18;20;13;n/d;13
27/02/2017;14;7;9;12;7;6;4;27;15;7;7;17;15;3;6;13;8;13;12;6;9;15;11;n/d;11
27/02/2017;15;8;5;19;10;6;8;22;12;4;3;10;17;5;14;9;8;22;21;10;10;16;12;n/d;9
27/02/2017;16;5;9;10;8;4;2;27;11;12;0;4;8;3;7;10;8;15;14;12;10;11;10;n/d;8
27/02/2017;17;4;8;12;8;6;6;n/d;18;6;0;4;14;1;3;7;4;13;21;7;7;15;14;n/d;5
27/02/2017;18;2;8;13;6;6;4;30;14;6;1;7;23;0;5;9;3;12;36;6;8;13;25;n/d;9
27/02/2017;19;3;4;19;6;7;7;30;20;5;3;8;29;4;8;8;1;11;20;6;5;18;24;n/d;10
27/02/2017;20;n/d;2;12;4;7;3;24;13;9;2;3;18;5;7;8;n/d;10;17;6;3;21;16;n/d;7
27/02/2017;21;1;8;14;5;7;5;27;14;8;7;6;18;5;3;9;0;7;15;7;3;9;16;n/d;5
27/02/2017;22;3;4;12;9;9;7;29;13;10;7;8;14;5;6;11;3;9;20;8;3;14;16;n/d;4
27/02/2017;23;4;7;11;6;8;9;24;10;2;5;5;12;3;6;10;3;11;19;8;4;12;12;n/d;6
